./training_right_turn/IMG/center_2020_06_23_12_01_37_450.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_37_450.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_37_450.jpg,0.0,1.0,0,30.190279999999998
./training_right_turn/IMG/center_2020_06_23_12_01_37_517.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_37_517.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_37_517.jpg,0.0,1.0,0,30.190309999999997
./training_right_turn/IMG/center_2020_06_23_12_01_37_585.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_37_585.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_37_585.jpg,0.0,1.0,0,30.19029
./training_right_turn/IMG/center_2020_06_23_12_01_37_654.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_37_654.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_37_654.jpg,0.0,1.0,0,30.190309999999997
./training_right_turn/IMG/center_2020_06_23_12_01_37_722.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_37_722.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_37_722.jpg,0.0,1.0,0,30.19033
./training_right_turn/IMG/center_2020_06_23_12_01_37_790.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_37_790.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_37_790.jpg,0.0,1.0,0,30.1903
./training_right_turn/IMG/center_2020_06_23_12_01_37_861.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_37_861.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_37_861.jpg,0.0,1.0,0,30.190309999999997
./training_right_turn/IMG/center_2020_06_23_12_01_37_932.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_37_932.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_37_932.jpg,0.0,1.0,0,30.19032
./training_right_turn/IMG/center_2020_06_23_12_01_37_999.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_37_999.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_37_999.jpg,0.0,1.0,0,30.19029
./training_right_turn/IMG/center_2020_06_23_12_01_38_067.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_067.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_067.jpg,0.0,1.0,0,30.1903
./training_right_turn/IMG/center_2020_06_23_12_01_38_135.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_135.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_135.jpg,0.0,1.0,0,30.1903
./training_right_turn/IMG/center_2020_06_23_12_01_38_206.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_206.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_206.jpg,0.15,1.0,0,30.18423
./training_right_turn/IMG/center_2020_06_23_12_01_38_275.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_275.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_275.jpg,0.0,1.0,0,30.18593
./training_right_turn/IMG/center_2020_06_23_12_01_38_344.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_344.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_344.jpg,0.0,1.0,0,30.19
./training_right_turn/IMG/center_2020_06_23_12_01_38_410.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_410.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_410.jpg,0.0,1.0,0,30.190179999999998
./training_right_turn/IMG/center_2020_06_23_12_01_38_481.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_481.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_481.jpg,0.0,1.0,0,30.1903
./training_right_turn/IMG/center_2020_06_23_12_01_38_550.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_550.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_550.jpg,0.0,1.0,0,30.190309999999997
./training_right_turn/IMG/center_2020_06_23_12_01_38_618.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_618.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_618.jpg,0.0,0.9839654,0,30.19029
./training_right_turn/IMG/center_2020_06_23_12_01_38_688.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_688.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_688.jpg,0.0,0.7305732,0,30.134240000000002
./training_right_turn/IMG/center_2020_06_23_12_01_38_758.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_758.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_758.jpg,0.0,0.5504439,0,30.09106
./training_right_turn/IMG/center_2020_06_23_12_01_38_828.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_828.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_828.jpg,0.0,0.3106422,0,30.027340000000002
./training_right_turn/IMG/center_2020_06_23_12_01_38_897.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_897.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_897.jpg,0.0,0.134356,0,29.97979
./training_right_turn/IMG/center_2020_06_23_12_01_38_966.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_38_966.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_38_966.jpg,0.0,0.0,0,29.78217
./training_right_turn/IMG/center_2020_06_23_12_01_39_034.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_034.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_034.jpg,0.0,0.0,0,29.602390000000003
./training_right_turn/IMG/center_2020_06_23_12_01_39_100.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_100.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_100.jpg,-0.1,0.0,0,29.420540000000003
./training_right_turn/IMG/center_2020_06_23_12_01_39_171.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_171.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_171.jpg,-0.3,0.0,0,29.133329999999997
./training_right_turn/IMG/center_2020_06_23_12_01_39_241.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_241.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_241.jpg,0.0,0.0,0,28.926209999999998
./training_right_turn/IMG/center_2020_06_23_12_01_39_310.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_310.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_310.jpg,0.0,0.0,0,28.689740000000004
./training_right_turn/IMG/center_2020_06_23_12_01_39_380.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_380.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_380.jpg,0.0,0.0,0,28.51574
./training_right_turn/IMG/center_2020_06_23_12_01_39_448.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_448.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_448.jpg,0.0,0.0,0,28.286109999999997
./training_right_turn/IMG/center_2020_06_23_12_01_39_516.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_516.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_516.jpg,0.0,0.0,0,28.115270000000002
./training_right_turn/IMG/center_2020_06_23_12_01_39_587.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_587.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_587.jpg,0.0,0.0,0,27.88915
./training_right_turn/IMG/center_2020_06_23_12_01_39_657.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_657.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_657.jpg,0.0,0.0,0,27.72077
./training_right_turn/IMG/center_2020_06_23_12_01_39_726.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_726.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_726.jpg,0.05,0.0,0,27.497220000000002
./training_right_turn/IMG/center_2020_06_23_12_01_39_794.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_794.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_794.jpg,0.2,0.0,0,27.312620000000003
./training_right_turn/IMG/center_2020_06_23_12_01_39_862.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_862.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_862.jpg,0.0,0.0,0,27.130670000000002
./training_right_turn/IMG/center_2020_06_23_12_01_39_932.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_39_932.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_39_932.jpg,0.0,0.0,0,26.9106
./training_right_turn/IMG/center_2020_06_23_12_01_40_002.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_40_002.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_40_002.jpg,0.0,0.0,0,26.74768
./training_right_turn/IMG/center_2020_06_23_12_01_40_070.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_40_070.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_40_070.jpg,0.0,0.0,0,26.53251
./training_right_turn/IMG/center_2020_06_23_12_01_40_137.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_40_137.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_40_137.jpg,0.0,0.0,0,26.37223
./training_right_turn/IMG/center_2020_06_23_12_01_40_207.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_40_207.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_40_207.jpg,0.0,0.0,0,26.16001
./training_right_turn/IMG/center_2020_06_23_12_01_40_276.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_40_276.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_40_276.jpg,0.05,0.0,0,26.00151
./training_right_turn/IMG/center_2020_06_23_12_01_40_346.jpg,./training_right_turn/IMG/left_2020_06_23_12_01_40_346.jpg,./training_right_turn/IMG/right_2020_06_23_12_01_40_346.jpg,0.0,0.0,0,25.77206
